txn_id,account_id,category_id,merchant_id,txn_date,description,amount
5772,1773,7,773,2025-10-25,Daily expense,-32
5773,1774,8,774,2025-10-26,Daily expense,-33
5774,1775,9,775,2025-10-27,Daily expense,-34
5775,1776,1,,2025-10-28,Monthly income,2875
5776,1777,11,777,2025-10-29,Daily expense,-36
5777,1778,12,778,2025-10-30,Daily expense,-37
5778,1779,13,779,2025-10-31,Daily expense,-38
5779,1780,14,780,2025-11-01,Daily expense,-39
5780,1781,1,,2025-11-02,Monthly income,2880
5781,1782,6,782,2025-11-03,Daily expense,-41
5782,1783,7,783,2025-11-04,Daily expense,-42
5783,1784,8,784,2025-11-05,Daily expense,-43
5784,1785,9,785,2025-11-06,Daily expense,-44
5785,1786,1,,2025-11-07,Monthly income,2885
5786,1787,11,787,2025-11-08,Daily expense,-46
5787,1788,12,788,2025-11-09,Daily expense,-47
5788,1789,13,789,2025-11-10,Daily expense,-48
5789,1790,14,790,2025-11-11,Daily expense,-49
5790,1791,1,,2025-11-12,Monthly income,2890
5791,1792,6,792,2025-11-13,Daily expense,-51
5792,1793,7,793,2025-11-14,Daily expense,-52
5793,1794,8,794,2025-11-15,Daily expense,-53
5794,1795,9,795,2025-11-16,Daily expense,-54
5795,1796,1,,2025-11-17,Monthly income,2895
5796,1797,11,797,2025-11-18,Daily expense,-56
5797,1798,12,798,2025-11-19,Daily expense,-57
5798,1799,13,799,2025-11-20,Daily expense,-58
5799,1800,14,800,2025-11-21,Daily expense,-59
5800,1801,1,,2025-11-22,Monthly income,2900
5801,1802,6,802,2025-11-23,Daily expense,-61
5802,1803,7,803,2025-11-24,Daily expense,-62
5803,1804,8,804,2025-11-25,Daily expense,-63
5804,1805,9,805,2025-11-26,Daily expense,-64
5805,1806,1,,2025-11-27,Monthly income,2905
5806,1807,11,807,2025-11-28,Daily expense,-66
5807,1808,12,808,2025-11-29,Daily expense,-67
5808,1809,13,809,2025-11-30,Daily expense,-68
5809,1810,14,810,2025-12-01,Daily expense,-69
5810,1811,1,,2025-12-02,Monthly income,2910
5811,1812,6,812,2025-12-03,Daily expense,-71
5812,1813,7,813,2025-12-04,Daily expense,-72
5813,1814,8,814,2025-12-05,Daily expense,-73
5814,1815,9,815,2025-12-06,Daily expense,-74
5815,1816,1,,2025-12-07,Monthly income,2915
5816,1817,11,817,2025-12-08,Daily expense,-76
5817,1818,12,818,2025-12-09,Daily expense,-77
5818,1819,13,819,2025-12-10,Daily expense,-78
5819,1820,14,820,2025-12-11,Daily expense,-79
5820,1821,1,,2025-12-12,Monthly income,2920
5821,1822,6,822,2025-12-13,Daily expense,-81
5822,1823,7,823,2025-12-14,Daily expense,-82
5823,1824,8,824,2025-12-15,Daily expense,-83
5824,1825,9,825,2025-12-16,Daily expense,-84
5825,1826,1,,2025-12-17,Monthly income,2925
5826,1827,11,827,2025-12-18,Daily expense,-86
5827,1828,12,828,2025-12-19,Daily expense,-87
5828,1829,13,829,2025-12-20,Daily expense,-88
5829,1830,14,830,2025-12-21,Daily expense,-89
5830,1831,1,,2025-12-22,Monthly income,2930
5831,1832,6,832,2025-12-23,Daily expense,-91
5832,1833,7,833,2025-12-24,Daily expense,-92
5833,1834,8,834,2025-12-25,Daily expense,-93
5834,1835,9,835,2025-12-26,Daily expense,-94
5835,1836,1,,2025-12-27,Monthly income,2935
5836,1837,11,837,2025-12-28,Daily expense,-96
5837,1838,12,838,2025-12-29,Daily expense,-97
5838,1839,13,839,2025-12-30,Daily expense,-98
5839,1840,14,840,2025-12-31,Daily expense,-99
5840,1841,1,,2025-01-01,Monthly income,2940
5841,1842,6,842,2025-01-02,Daily expense,-101
5842,1843,7,843,2025-01-03,Daily expense,-102
5843,1844,8,844,2025-01-04,Daily expense,-103
5844,1845,9,845,2025-01-05,Daily expense,-104
5845,1846,1,,2025-01-06,Monthly income,2945
5846,1847,11,847,2025-01-07,Daily expense,-106
5847,1848,12,848,2025-01-08,Daily expense,-107
5848,1849,13,849,2025-01-09,Daily expense,-108
5849,1850,14,850,2025-01-10,Daily expense,-109
5850,1851,1,,2025-01-11,Monthly income,2950
5851,1852,6,852,2025-01-12,Daily expense,-111
5852,1853,7,853,2025-01-13,Daily expense,-112
5853,1854,8,854,2025-01-14,Daily expense,-113
5854,1855,9,855,2025-01-15,Daily expense,-114
5855,1856,1,,2025-01-16,Monthly income,2955
5856,1857,11,857,2025-01-17,Daily expense,-116
5857,1858,12,858,2025-01-18,Daily expense,-117
5858,1859,13,859,2025-01-19,Daily expense,-118
5859,1860,14,860,2025-01-20,Daily expense,-119
5860,1861,1,,2025-01-21,Monthly income,2960
5861,1862,6,862,2025-01-22,Daily expense,-121
5862,1863,7,863,2025-01-23,Daily expense,-122
5863,1864,8,864,2025-01-24,Daily expense,-123
5864,1865,9,865,2025-01-25,Daily expense,-124
5865,1866,1,,2025-01-26,Monthly income,2965
5866,1867,11,867,2025-01-27,Daily expense,-126
5867,1868,12,868,2025-01-28,Daily expense,-127
5868,1869,13,869,2025-01-29,Daily expense,-128
5869,1870,14,870,2025-01-30,Daily expense,-129
5870,1871,1,,2025-01-31,Monthly income,2970
5871,1872,6,872,2025-02-01,Daily expense,-131
5872,1873,7,873,2025-02-02,Daily expense,-132
5873,1874,8,874,2025-02-03,Daily expense,-133
5874,1875,9,875,2025-02-04,Daily expense,-134
5875,1876,1,,2025-02-05,Monthly income,2975
5876,1877,11,877,2025-02-06,Daily expense,-136
5877,1878,12,878,2025-02-07,Daily expense,-137
5878,1879,13,879,2025-02-08,Daily expense,-138
5879,1880,14,880,2025-02-09,Daily expense,-139
5880,1881,1,,2025-02-10,Monthly income,2980
5881,1882,6,882,2025-02-11,Daily expense,-141
5882,1883,7,883,2025-02-12,Daily expense,-142
5883,1884,8,884,2025-02-13,Daily expense,-143
5884,1885,9,885,2025-02-14,Daily expense,-144
5885,1886,1,,2025-02-15,Monthly income,2985
5886,1887,11,887,2025-02-16,Daily expense,-146
5887,1888,12,888,2025-02-17,Daily expense,-147
5888,1889,13,889,2025-02-18,Daily expense,-148
5889,1890,14,890,2025-02-19,Daily expense,-149
5890,1891,1,,2025-02-20,Monthly income,2990
5891,1892,6,892,2025-02-21,Daily expense,-151
5892,1893,7,893,2025-02-22,Daily expense,-152
5893,1894,8,894,2025-02-23,Daily expense,-153
5894,1895,9,895,2025-02-24,Daily expense,-154
5895,1896,1,,2025-02-25,Monthly income,2995
5896,1897,11,897,2025-02-26,Daily expense,-156
5897,1898,12,898,2025-02-27,Daily expense,-157
5898,1899,13,899,2025-02-28,Daily expense,-158
5899,1900,14,900,2025-03-01,Daily expense,-159
5900,1901,1,,2025-03-02,Monthly income,3000
5901,1902,6,902,2025-03-03,Daily expense,-161
5902,1903,7,903,2025-03-04,Daily expense,-162
5903,1904,8,904,2025-03-05,Daily expense,-163
5904,1905,9,905,2025-03-06,Daily expense,-164
5905,1906,1,,2025-03-07,Monthly income,3005
5906,1907,11,907,2025-03-08,Daily expense,-166
5907,1908,12,908,2025-03-09,Daily expense,-167
5908,1909,13,909,2025-03-10,Daily expense,-168
5909,1910,14,910,2025-03-11,Daily expense,-169
5910,1911,1,,2025-03-12,Monthly income,3010
5911,1912,6,912,2025-03-13,Daily expense,-171
5912,1913,7,913,2025-03-14,Daily expense,-172
5913,1914,8,914,2025-03-15,Daily expense,-173
5914,1915,9,915,2025-03-16,Daily expense,-174
5915,1916,1,,2025-03-17,Monthly income,3015
5916,1917,11,917,2025-03-18,Daily expense,-176
5917,1918,12,918,2025-03-19,Daily expense,-177
5918,1919,13,919,2025-03-20,Daily expense,-178
5919,1920,14,920,2025-03-21,Daily expense,-179
5920,1921,1,,2025-03-22,Monthly income,3020
5921,1922,6,922,2025-03-23,Daily expense,-181
5922,1923,7,923,2025-03-24,Daily expense,-182
5923,1924,8,924,2025-03-25,Daily expense,-183
5924,1925,9,925,2025-03-26,Daily expense,-184
5925,1926,1,,2025-03-27,Monthly income,3025
5926,1927,11,927,2025-03-28,Daily expense,-186
5927,1928,12,928,2025-03-29,Daily expense,-187
5928,1929,13,929,2025-03-30,Daily expense,-188
5929,1930,14,930,2025-03-31,Daily expense,-189
5930,1931,1,,2025-04-01,Monthly income,3030
5931,1932,6,932,2025-04-02,Daily expense,-191
5932,1933,7,933,2025-04-03,Daily expense,-192
5933,1934,8,934,2025-04-04,Daily expense,-193
5934,1935,9,935,2025-04-05,Daily expense,-194
5935,1936,1,,2025-04-06,Monthly income,3035
5936,1937,11,937,2025-04-07,Daily expense,-196
5937,1938,12,938,2025-04-08,Daily expense,-197
5938,1939,13,939,2025-04-09,Daily expense,-198
5939,1940,14,940,2025-04-10,Daily expense,-199
5940,1941,1,,2025-04-11,Monthly income,3040
5941,1942,6,942,2025-04-12,Daily expense,-201
5942,1943,7,943,2025-04-13,Daily expense,-202
5943,1944,8,944,2025-04-14,Daily expense,-203
5944,1945,9,945,2025-04-15,Daily expense,-204
5945,1946,1,,2025-04-16,Monthly income,3045
5946,1947,11,947,2025-04-17,Daily expense,-206
5947,1948,12,948,2025-04-18,Daily expense,-207
5948,1949,13,949,2025-04-19,Daily expense,-208
5949,1950,14,950,2025-04-20,Daily expense,-209
5950,1951,1,,2025-04-21,Monthly income,3050
5951,1952,6,952,2025-04-22,Daily expense,-211
5952,1953,7,953,2025-04-23,Daily expense,-212
5953,1954,8,954,2025-04-24,Daily expense,-213
5954,1955,9,955,2025-04-25,Daily expense,-214
5955,1956,1,,2025-04-26,Monthly income,3055
5956,1957,11,957,2025-04-27,Daily expense,-216
5957,1958,12,958,2025-04-28,Daily expense,-217
5958,1959,13,959,2025-04-29,Daily expense,-218
5959,1960,14,960,2025-04-30,Daily expense,-219
5960,1961,1,,2025-05-01,Monthly income,3060
5961,1962,6,962,2025-05-02,Daily expense,-221
5962,1963,7,963,2025-05-03,Daily expense,-222
5963,1964,8,964,2025-05-04,Daily expense,-223
5964,1965,9,965,2025-05-05,Daily expense,-224
5965,1966,1,,2025-05-06,Monthly income,3065
5966,1967,11,967,2025-05-07,Daily expense,-226
5967,1968,12,968,2025-05-08,Daily expense,-227
5968,1969,13,969,2025-05-09,Daily expense,-228
5969,1970,14,970,2025-05-10,Daily expense,-229
5970,1971,1,,2025-05-11,Monthly income,3070
5971,1972,6,972,2025-05-12,Daily expense,-231
5972,1973,7,973,2025-05-13,Daily expense,-232
5973,1974,8,974,2025-05-14,Daily expense,-233
5974,1975,9,975,2025-05-15,Daily expense,-234
5975,1976,1,,2025-05-16,Monthly income,3075
5976,1977,11,977,2025-05-17,Daily expense,-236
5977,1978,12,978,2025-05-18,Daily expense,-237
5978,1979,13,979,2025-05-19,Daily expense,-238
5979,1980,14,980,2025-05-20,Daily expense,-239
5980,1981,1,,2025-05-21,Monthly income,3080
5981,1982,6,982,2025-05-22,Daily expense,-241
5982,1983,7,983,2025-05-23,Daily expense,-242
5983,1984,8,984,2025-05-24,Daily expense,-243
5984,1985,9,985,2025-05-25,Daily expense,-244
5985,1986,1,,2025-05-26,Monthly income,3085
5986,1987,11,987,2025-05-27,Daily expense,-246
5987,1988,12,988,2025-05-28,Daily expense,-247
5988,1989,13,989,2025-05-29,Daily expense,-248
5989,1990,14,990,2025-05-30,Daily expense,-249
5990,1991,1,,2025-05-31,Monthly income,3090
5991,1992,6,992,2025-06-01,Daily expense,-251
5992,1993,7,993,2025-06-02,Daily expense,-252
5993,1994,8,994,2025-06-03,Daily expense,-253
5994,1995,9,995,2025-06-04,Daily expense,-254
5995,1996,1,,2025-06-05,Monthly income,3095
5996,1997,11,997,2025-06-06,Daily expense,-256
5997,1998,12,998,2025-06-07,Daily expense,-257
5998,1999,13,999,2025-06-08,Daily expense,-258
5999,2000,14,1000,2025-06-09,Daily expense,-259
6000,1,1,,2025-06-10,Monthly income,3100
6001,2,6,2,2025-06-11,Daily expense,-11
6002,3,7,3,2025-06-12,Daily expense,-12
6003,4,8,4,2025-06-13,Daily expense,-13
6004,5,9,5,2025-06-14,Daily expense,-14
6005,6,1,,2025-06-15,Monthly income,3105
6006,7,11,7,2025-06-16,Daily expense,-16
6007,8,12,8,2025-06-17,Daily expense,-17
6008,9,13,9,2025-06-18,Daily expense,-18
6009,10,14,10,2025-06-19,Daily expense,-19
6010,11,1,,2025-06-20,Monthly income,3110
6011,12,6,12,2025-06-21,Daily expense,-21
6012,13,7,13,2025-06-22,Daily expense,-22
6013,14,8,14,2025-06-23,Daily expense,-23
6014,15,9,15,2025-06-24,Daily expense,-24
6015,16,1,,2025-06-25,Monthly income,3115
6016,17,11,17,2025-06-26,Daily expense,-26
6017,18,12,18,2025-06-27,Daily expense,-27
6018,19,13,19,2025-06-28,Daily expense,-28
6019,20,14,20,2025-06-29,Daily expense,-29
6020,21,1,,2025-06-30,Monthly income,3120
6021,22,6,22,2025-07-01,Daily expense,-31
6022,23,7,23,2025-07-02,Daily expense,-32
6023,24,8,24,2025-07-03,Daily expense,-33
6024,25,9,25,2025-07-04,Daily expense,-34
6025,26,1,,2025-07-05,Monthly income,3125
6026,27,11,27,2025-07-06,Daily expense,-36
6027,28,12,28,2025-07-07,Daily expense,-37
6028,29,13,29,2025-07-08,Daily expense,-38
6029,30,14,30,2025-07-09,Daily expense,-39
6030,31,1,,2025-07-10,Monthly income,3130
6031,32,6,32,2025-07-11,Daily expense,-41
6032,33,7,33,2025-07-12,Daily expense,-42
6033,34,8,34,2025-07-13,Daily expense,-43
6034,35,9,35,2025-07-14,Daily expense,-44
6035,36,1,,2025-07-15,Monthly income,3135
6036,37,11,37,2025-07-16,Daily expense,-46
6037,38,12,38,2025-07-17,Daily expense,-47
6038,39,13,39,2025-07-18,Daily expense,-48
6039,40,14,40,2025-07-19,Daily expense,-49
6040,41,1,,2025-07-20,Monthly income,3140
6041,42,6,42,2025-07-21,Daily expense,-51
6042,43,7,43,2025-07-22,Daily expense,-52
6043,44,8,44,2025-07-23,Daily expense,-53
6044,45,9,45,2025-07-24,Daily expense,-54
6045,46,1,,2025-07-25,Monthly income,3145
6046,47,11,47,2025-07-26,Daily expense,-56
6047,48,12,48,2025-07-27,Daily expense,-57
6048,49,13,49,2025-07-28,Daily expense,-58
6049,50,14,50,2025-07-29,Daily expense,-59
6050,51,1,,2025-07-30,Monthly income,3150
6051,52,6,52,2025-07-31,Daily expense,-61
6052,53,7,53,2025-08-01,Daily expense,-62
6053,54,8,54,2025-08-02,Daily expense,-63
6054,55,9,55,2025-08-03,Daily expense,-64
6055,56,1,,2025-08-04,Monthly income,3155
6056,57,11,57,2025-08-05,Daily expense,-66
6057,58,12,58,2025-08-06,Daily expense,-67
6058,59,13,59,2025-08-07,Daily expense,-68
6059,60,14,60,2025-08-08,Daily expense,-69
6060,61,1,,2025-08-09,Monthly income,3160
6061,62,6,62,2025-08-10,Daily expense,-71
6062,63,7,63,2025-08-11,Daily expense,-72
6063,64,8,64,2025-08-12,Daily expense,-73
6064,65,9,65,2025-08-13,Daily expense,-74
6065,66,1,,2025-08-14,Monthly income,3165
6066,67,11,67,2025-08-15,Daily expense,-76
6067,68,12,68,2025-08-16,Daily expense,-77
6068,69,13,69,2025-08-17,Daily expense,-78
6069,70,14,70,2025-08-18,Daily expense,-79
6070,71,1,,2025-08-19,Monthly income,3170
6071,72,6,72,2025-08-20,Daily expense,-81
6072,73,7,73,2025-08-21,Daily expense,-82
6073,74,8,74,2025-08-22,Daily expense,-83
6074,75,9,75,2025-08-23,Daily expense,-84
6075,76,1,,2025-08-24,Monthly income,3175
6076,77,11,77,2025-08-25,Daily expense,-86
6077,78,12,78,2025-08-26,Daily expense,-87
6078,79,13,79,2025-08-27,Daily expense,-88
6079,80,14,80,2025-08-28,Daily expense,-89
6080,81,1,,2025-08-29,Monthly income,3180
6081,82,6,82,2025-08-30,Daily expense,-91
6082,83,7,83,2025-08-31,Daily expense,-92
6083,84,8,84,2025-09-01,Daily expense,-93
6084,85,9,85,2025-09-02,Daily expense,-94
6085,86,1,,2025-09-03,Monthly income,3185
6086,87,11,87,2025-09-04,Daily expense,-96
6087,88,12,88,2025-09-05,Daily expense,-97
6088,89,13,89,2025-09-06,Daily expense,-98
6089,90,14,90,2025-09-07,Daily expense,-99
6090,91,1,,2025-09-08,Monthly income,3190
6091,92,6,92,2025-09-09,Daily expense,-101
6092,93,7,93,2025-09-10,Daily expense,-102
6093,94,8,94,2025-09-11,Daily expense,-103
6094,95,9,95,2025-09-12,Daily expense,-104
6095,96,1,,2025-09-13,Monthly income,3195
6096,97,11,97,2025-09-14,Daily expense,-106
6097,98,12,98,2025-09-15,Daily expense,-107
6098,99,13,99,2025-09-16,Daily expense,-108
6099,100,14,100,2025-09-17,Daily expense,-109
6100,101,1,,2025-09-18,Monthly income,3200
6101,102,6,102,2025-09-19,Daily expense,-111
6102,103,7,103,2025-09-20,Daily expense,-112
6103,104,8,104,2025-09-21,Daily expense,-113
6104,105,9,105,2025-09-22,Daily expense,-114
6105,106,1,,2025-09-23,Monthly income,3205
6106,107,11,107,2025-09-24,Daily expense,-116
6107,108,12,108,2025-09-25,Daily expense,-117
6108,109,13,109,2025-09-26,Daily expense,-118
6109,110,14,110,2025-09-27,Daily expense,-119
6110,111,1,,2025-09-28,Monthly income,3210
6111,112,6,112,2025-09-29,Daily expense,-121
6112,113,7,113,2025-09-30,Daily expense,-122
6113,114,8,114,2025-10-01,Daily expense,-123
6114,115,9,115,2025-10-02,Daily expense,-124
6115,116,1,,2025-10-03,Monthly income,3215
6116,117,11,117,2025-10-04,Daily expense,-126
6117,118,12,118,2025-10-05,Daily expense,-127
6118,119,13,119,2025-10-06,Daily expense,-128
6119,120,14,120,2025-10-07,Daily expense,-129
6120,121,1,,2025-10-08,Monthly income,3220
6121,122,6,122,2025-10-09,Daily expense,-131
6122,123,7,123,2025-10-10,Daily expense,-132
6123,124,8,124,2025-10-11,Daily expense,-133
6124,125,9,125,2025-10-12,Daily expense,-134
6125,126,1,,2025-10-13,Monthly income,3225
6126,127,11,127,2025-10-14,Daily expense,-136
6127,128,12,128,2025-10-15,Daily expense,-137
6128,129,13,129,2025-10-16,Daily expense,-138
6129,130,14,130,2025-10-17,Daily expense,-139
6130,131,1,,2025-10-18,Monthly income,3230
6131,132,6,132,2025-10-19,Daily expense,-141
6132,133,7,133,2025-10-20,Daily expense,-142
6133,134,8,134,2025-10-21,Daily expense,-143
6134,135,9,135,2025-10-22,Daily expense,-144
6135,136,1,,2025-10-23,Monthly income,3235
6136,137,11,137,2025-10-24,Daily expense,-146
6137,138,12,138,2025-10-25,Daily expense,-147
6138,139,13,139,2025-10-26,Daily expense,-148
6139,140,14,140,2025-10-27,Daily expense,-149
6140,141,1,,2025-10-28,Monthly income,3240
6141,142,6,142,2025-10-29,Daily expense,-151
6142,143,7,143,2025-10-30,Daily expense,-152
6143,144,8,144,2025-10-31,Daily expense,-153
6144,145,9,145,2025-11-01,Daily expense,-154
6145,146,1,,2025-11-02,Monthly income,3245
6146,147,11,147,2025-11-03,Daily expense,-156
6147,148,12,148,2025-11-04,Daily expense,-157
6148,149,13,149,2025-11-05,Daily expense,-158
6149,150,14,150,2025-11-06,Daily expense,-159
6150,151,1,,2025-11-07,Monthly income,3250
6151,152,6,152,2025-11-08,Daily expense,-161
6152,153,7,153,2025-11-09,Daily expense,-162
6153,154,8,154,2025-11-10,Daily expense,-163
6154,155,9,155,2025-11-11,Daily expense,-164
6155,156,1,,2025-11-12,Monthly income,3255
6156,157,11,157,2025-11-13,Daily expense,-166
6157,158,12,158,2025-11-14,Daily expense,-167
6158,159,13,159,2025-11-15,Daily expense,-168
6159,160,14,160,2025-11-16,Daily expense,-169
6160,161,1,,2025-11-17,Monthly income,3260
6161,162,6,162,2025-11-18,Daily expense,-171
6162,163,7,163,2025-11-19,Daily expense,-172
6163,164,8,164,2025-11-20,Daily expense,-173
6164,165,9,165,2025-11-21,Daily expense,-174
6165,166,1,,2025-11-22,Monthly income,3265
6166,167,11,167,2025-11-23,Daily expense,-176
6167,168,12,168,2025-11-24,Daily expense,-177
6168,169,13,169,2025-11-25,Daily expense,-178
6169,170,14,170,2025-11-26,Daily expense,-179
6170,171,1,,2025-11-27,Monthly income,3270
6171,172,6,172,2025-11-28,Daily expense,-181
6172,173,7,173,2025-11-29,Daily expense,-182
6173,174,8,174,2025-11-30,Daily expense,-183
6174,175,9,175,2025-12-01,Daily expense,-184
6175,176,1,,2025-12-02,Monthly income,3275
6176,177,11,177,2025-12-03,Daily expense,-186
6177,178,12,178,2025-12-04,Daily expense,-187
6178,179,13,179,2025-12-05,Daily expense,-188
6179,180,14,180,2025-12-06,Daily expense,-189
6180,181,1,,2025-12-07,Monthly income,3280
6181,182,6,182,2025-12-08,Daily expense,-191
6182,183,7,183,2025-12-09,Daily expense,-192
6183,184,8,184,2025-12-10,Daily expense,-193
6184,185,9,185,2025-12-11,Daily expense,-194
6185,186,1,,2025-12-12,Monthly income,3285
6186,187,11,187,2025-12-13,Daily expense,-196
6187,188,12,188,2025-12-14,Daily expense,-197
6188,189,13,189,2025-12-15,Daily expense,-198
6189,190,14,190,2025-12-16,Daily expense,-199
6190,191,1,,2025-12-17,Monthly income,3290
6191,192,6,192,2025-12-18,Daily expense,-201
6192,193,7,193,2025-12-19,Daily expense,-202
6193,194,8,194,2025-12-20,Daily expense,-203
6194,195,9,195,2025-12-21,Daily expense,-204
6195,196,1,,2025-12-22,Monthly income,3295
6196,197,11,197,2025-12-23,Daily expense,-206
6197,198,12,198,2025-12-24,Daily expense,-207
6198,199,13,199,2025-12-25,Daily expense,-208
6199,200,14,200,2025-12-26,Daily expense,-209
6200,201,1,,2025-12-27,Monthly income,3300
6201,202,6,202,2025-12-28,Daily expense,-211
6202,203,7,203,2025-12-29,Daily expense,-212
